"num_conta","cod_cliente","cod_agencia","cod_colaborador","tipo_conta","data_abertura","saldo_total","saldo_disponivel","data_ultimo_lancamento"
"644","644","8","80","PF","2022-11-06 12:02:00+00:00","651.23","610.89","2022-12-30 00:00:00.212304+00:00"
"693","693","8","80","PF","2020-01-21 13:12:00+00:00","162.09","75.28","2022-12-29 23:59:59.334376+00:00"
"743","743","8","80","PF","2019-05-06 11:39:00+00:00","14112.22","12225.51","2022-12-29 23:40:09+00:00"
"50","50","8","94","PF","2021-11-17 16:16:00+00:00","292.62","92.12","2022-12-30 00:00:00.263525+00:00"
"672","672","8","94","PF","2019-07-14 12:16:00+00:00","15905.06","14492.84","2022-12-29 23:59:55+00:00"
"853","853","8","94","PF","2020-11-21 11:32:00+00:00","232.55","223.73","2022-12-30 00:00:00.868640+00:00"
"253","253","9","1","PF","2022-05-27 11:17:00+00:00","324.39","232.78","2022-12-30 00:00:00.299986+00:00"
"313","313","9","1","PF","2022-08-22 13:17:00+00:00","4056.66","4254.34","2022-12-29 23:59:59.033326+00:00"
"591","591","9","1","PF","2022-05-19 11:46:00+00:00","20638.03","19948.77","2022-12-30 00:00:00.466830+00:00"
"793","793","9","1","PF","2020-05-03 15:46:00+00:00","19031.04","19194.43","2022-12-30 00:00:00.087299+00:00"
"815","815","9","1","PF","2021-06-21 14:04:00+00:00","174.4","124.26","2022-12-29 23:59:59.904627+00:00"
"111","111","9","11","PF","2021-11-02 11:34:00+00:00","8803.35","8911.52","2022-12-30 00:00:00.705920+00:00"
"652","652","9","11","PF","2020-10-23 15:23:00+00:00","88153.38","80069.18","2022-08-29 16:01:05+00:00"
"726","726","9","11","PF","2019-11-06 15:14:00+00:00","6821.06","7092.0","2022-12-30 00:00:00.545392+00:00"
"25","25","9","25","PF","2022-09-04 10:40:00+00:00","9489.89","9647.99","2022-12-29 23:59:59.761029+00:00"
"132","132","9","25","PF","2022-08-18 11:53:00+00:00","57047.0","57686.22","2022-12-30 00:00:00.794804+00:00"
"585","585","9","25","PF","2022-10-20 11:04:00+00:00","44649.39","40913.97","2022-12-30 00:00:00.696077+00:00"
"96","96","9","38","PF","2022-08-15 13:30:00+00:00","317.95","257.75","2022-12-29 23:59:59.221345+00:00"
"443","443","9","38","PF","2022-01-03 11:42:00+00:00","470.73","383.61","2022-12-29 23:59:59.742301+00:00"
"713","713","9","38","PF","2019-10-10 10:50:00+00:00","6769.58","6828.53","2022-12-29 23:59:59.698062+00:00"
"66","66","9","39","PF","2021-05-19 13:18:00+00:00","134.87","78.44","2022-06-24 02:32:39+00:00"
"321","321","9","39","PF","2020-04-24 10:58:00+00:00","706.22","444.63","2022-12-29 23:59:59.798756+00:00"
"916","916","9","39","PF","2020-01-17 11:30:00+00:00","20401.1","18537.45","2022-12-30 00:00:00.050997+00:00"
"947","947","9","39","PF","2022-09-02 15:11:00+00:00","36730.38","37095.21","2022-12-30 00:00:00.193547+00:00"
"10","10","9","75","PF","2020-11-03 14:04:00+00:00","30742.04","28682.48","2022-12-30 00:00:00.125945+00:00"
"34","34","9","75","PF","2022-08-02 15:03:00+00:00","31583.46","29187.79","2022-12-30 00:00:00.588480+00:00"
"711","711","9","75","PF","2022-12-08 14:47:00+00:00","342.77","235.76","2023-01-05 04:57:57.508429+00:00"
"278","278","9","90","PF","2020-04-17 15:47:00+00:00","47525.72","47220.72","2022-12-29 23:59:59.458670+00:00"
"512","512","9","90","PF","2020-05-12 12:40:00+00:00","5687.07","4791.86","2022-02-06 14:04:31+00:00"
"648","648","9","90","PF","2021-07-28 15:32:00+00:00","5011.14","4585.31","2022-12-30 00:00:00.611082+00:00"
"904","904","9","90","PF","2020-12-16 14:36:00+00:00","153177.78","143607.04","2022-12-29 08:00:16+00:00"
"41","41","9","91","PF","2020-02-28 12:44:00+00:00","53.16","91.53","2022-12-30 00:00:00.427258+00:00"
"79","79","9","91","PF","2022-12-03 10:51:00+00:00","883.05","642.8","2022-12-30 00:00:00.072279+00:00"
"136","136","9","91","PF","2021-03-24 13:43:00+00:00","34431.6","32145.32","2022-12-29 23:59:59.053442+00:00"
"257","257","9","91","PF","2021-05-20 14:11:00+00:00","2937.33","2641.36","2022-12-30 00:00:00.442241+00:00"
"770","770","9","91","PF","2022-04-04 12:34:00+00:00","62511.09","29401.58","2022-12-29 23:59:59.127275+00:00"
"466","466","10","8","PF","2022-10-26 14:13:00+00:00","7847.42","9351.63","2022-12-30 00:00:00.319185+00:00"
"764","764","10","8","PF","2022-09-08 11:06:00+00:00","65495.19","64823.14","2022-12-29 23:59:59.964121+00:00"
"488","488","10","18","PF","2022-07-16 10:16:00+00:00","8663.61","6836.57","2022-12-30 00:00:00.966349+00:00"
"395","395","10","95","PF","2022-12-01 15:27:00+00:00","23156.21","21578.33","2022-12-30 00:00:00.607818+00:00"
"355","355","10","100","PF","2022-10-22 14:50:00+00:00","10680.15","10336.34","2022-12-29 23:59:59.739032+00:00"
